"source_path","manifest_staged_path","resolved_staged_path","file_name","category","extension","expected_sha256","actual_sha256","sha_match","size_bytes","static_status","static_detail","promotion_decision"
"D:\SOURCE FACTORY\assembled\20260701_07_STAGE3_RUNTIME_VALIDATED_INTEGRATED_APP\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034610_267.json","._staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260701_07_STAGE3_RUNTIME_VALIDATED_INTEGRATED_APP\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034610_267.json","E:\YOLLA\source-factory-core\_staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260701_07_STAGE3_RUNTIME_VALIDATED_INTEGRATED_APP\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034610_267.json","WORKER_01__FULL_OUTPUT__20260701_034610_267.json","P0_GPT_BROWSER_BRIDGE",".json","4b0dbccabdc59f58671bcd802e8599d4b4eb2b292fcf14ce9e8265e353d83590","091d86e4ac6def703e53f32fc6b74256877d45983109380b3957c04980f9d36e","False","1199","PASS_JSON_PARSE","","BLOCKED_SHA_MISMATCH"
"D:\SOURCE FACTORY\assembled\20260701_08_STAGE3_IPC_ORDER_FIX_APP\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034610_267.json","._staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260701_08_STAGE3_IPC_ORDER_FIX_APP\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034610_267.json","E:\YOLLA\source-factory-core\_staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260701_08_STAGE3_IPC_ORDER_FIX_APP\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034610_267.json","WORKER_01__FULL_OUTPUT__20260701_034610_267.json","P0_GPT_BROWSER_BRIDGE",".json","4b0dbccabdc59f58671bcd802e8599d4b4eb2b292fcf14ce9e8265e353d83590","091d86e4ac6def703e53f32fc6b74256877d45983109380b3957c04980f9d36e","False","1199","PASS_JSON_PARSE","","BLOCKED_SHA_MISMATCH"
"D:\SOURCE FACTORY\assembled\20260701_03_STAGE2_INTEGRATED_backup_before_recreate_20260701_061007\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034610_267.json","._staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260701_03_STAGE2_INTEGRATED_backup_before_recreate_20260701_061007\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034610_267.json","E:\YOLLA\source-factory-core\_staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260701_03_STAGE2_INTEGRATED_backup_before_recreate_20260701_061007\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034610_267.json","WORKER_01__FULL_OUTPUT__20260701_034610_267.json","P0_GPT_BROWSER_BRIDGE",".json","4b0dbccabdc59f58671bcd802e8599d4b4eb2b292fcf14ce9e8265e353d83590","091d86e4ac6def703e53f32fc6b74256877d45983109380b3957c04980f9d36e","False","1199","PASS_JSON_PARSE","","BLOCKED_SHA_MISMATCH"
"D:\SOURCE FACTORY\assembled\20260701_03_STAGE2_INTEGRATED\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034610_267.json","._staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260701_03_STAGE2_INTEGRATED\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034610_267.json","E:\YOLLA\source-factory-core\_staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260701_03_STAGE2_INTEGRATED\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034610_267.json","WORKER_01__FULL_OUTPUT__20260701_034610_267.json","P0_GPT_BROWSER_BRIDGE",".json","4b0dbccabdc59f58671bcd802e8599d4b4eb2b292fcf14ce9e8265e353d83590","091d86e4ac6def703e53f32fc6b74256877d45983109380b3957c04980f9d36e","False","1199","PASS_JSON_PARSE","","BLOCKED_SHA_MISMATCH"
"D:\SOURCE FACTORY\_ASSEMBLY_RECORDS\2026-07-01\STAGE1_BROWSER_V0_1_RUNTIME_PASS\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034610_267.json","._staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\_ASSEMBLY_RECORDS\2026-07-01\STAGE1_BROWSER_V0_1_RUNTIME_PASS\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034610_267.json","E:\YOLLA\source-factory-core\_staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\_ASSEMBLY_RECORDS\2026-07-01\STAGE1_BROWSER_V0_1_RUNTIME_PASS\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034610_267.json","WORKER_01__FULL_OUTPUT__20260701_034610_267.json","P0_GPT_BROWSER_BRIDGE",".json","4b0dbccabdc59f58671bcd802e8599d4b4eb2b292fcf14ce9e8265e353d83590","091d86e4ac6def703e53f32fc6b74256877d45983109380b3957c04980f9d36e","False","1199","PASS_JSON_PARSE","","BLOCKED_SHA_MISMATCH"
"D:\SOURCE FACTORY\assembled\20260701_01_STAGE1_BROWSER\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034610_267.json","._staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260701_01_STAGE1_BROWSER\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034610_267.json","E:\YOLLA\source-factory-core\_staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260701_01_STAGE1_BROWSER\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034610_267.json","WORKER_01__FULL_OUTPUT__20260701_034610_267.json","P0_GPT_BROWSER_BRIDGE",".json","4b0dbccabdc59f58671bcd802e8599d4b4eb2b292fcf14ce9e8265e353d83590","091d86e4ac6def703e53f32fc6b74256877d45983109380b3957c04980f9d36e","False","1199","PASS_JSON_PARSE","","BLOCKED_SHA_MISMATCH"
"D:\SOURCE FACTORY\assembled\20260703_STAGE4_SLIM_PANEL_RUNTIME_CANDIDATE\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034610_267.json","._staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260703_STAGE4_SLIM_PANEL_RUNTIME_CANDIDATE\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034610_267.json","E:\YOLLA\source-factory-core\_staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260703_STAGE4_SLIM_PANEL_RUNTIME_CANDIDATE\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034610_267.json","WORKER_01__FULL_OUTPUT__20260701_034610_267.json","P0_GPT_BROWSER_BRIDGE",".json","4b0dbccabdc59f58671bcd802e8599d4b4eb2b292fcf14ce9e8265e353d83590","091d86e4ac6def703e53f32fc6b74256877d45983109380b3957c04980f9d36e","False","1199","PASS_JSON_PARSE","","BLOCKED_SHA_MISMATCH"
"D:\SOURCE FACTORY\assembled\20260701_14_STAGE3_COMMANDER_RETURN_MESSAGE_VIEW_FIX_APP\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034610_267.json","._staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260701_14_STAGE3_COMMANDER_RETURN_MESSAGE_VIEW_FIX_APP\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034610_267.json","E:\YOLLA\source-factory-core\_staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260701_14_STAGE3_COMMANDER_RETURN_MESSAGE_VIEW_FIX_APP\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034610_267.json","WORKER_01__FULL_OUTPUT__20260701_034610_267.json","P0_GPT_BROWSER_BRIDGE",".json","4b0dbccabdc59f58671bcd802e8599d4b4eb2b292fcf14ce9e8265e353d83590","091d86e4ac6def703e53f32fc6b74256877d45983109380b3957c04980f9d36e","False","1199","PASS_JSON_PARSE","","BLOCKED_SHA_MISMATCH"
"D:\SOURCE FACTORY\assembled\20260701_STAGE3_TWO_WAY_MESSAGE_FLOW_FINAL_RUNTIME_APP\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034610_267.json","._staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260701_STAGE3_TWO_WAY_MESSAGE_FLOW_FINAL_RUNTIME_APP\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034610_267.json","E:\YOLLA\source-factory-core\_staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260701_STAGE3_TWO_WAY_MESSAGE_FLOW_FINAL_RUNTIME_APP\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034610_267.json","WORKER_01__FULL_OUTPUT__20260701_034610_267.json","P0_GPT_BROWSER_BRIDGE",".json","4b0dbccabdc59f58671bcd802e8599d4b4eb2b292fcf14ce9e8265e353d83590","091d86e4ac6def703e53f32fc6b74256877d45983109380b3957c04980f9d36e","False","1199","PASS_JSON_PARSE","","BLOCKED_SHA_MISMATCH"
"D:\SOURCE FACTORY\assembled\20260701_STAGE3_5_UI_MENU_ROUTING_FIX_RUNTIME_APP\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034610_267.json","._staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260701_STAGE3_5_UI_MENU_ROUTING_FIX_RUNTIME_APP\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034610_267.json","E:\YOLLA\source-factory-core\_staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260701_STAGE3_5_UI_MENU_ROUTING_FIX_RUNTIME_APP\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034610_267.json","WORKER_01__FULL_OUTPUT__20260701_034610_267.json","P0_GPT_BROWSER_BRIDGE",".json","4b0dbccabdc59f58671bcd802e8599d4b4eb2b292fcf14ce9e8265e353d83590","091d86e4ac6def703e53f32fc6b74256877d45983109380b3957c04980f9d36e","False","1199","PASS_JSON_PARSE","","BLOCKED_SHA_MISMATCH"
"D:\SOURCE FACTORY\assembled\20260701_STAGE3_5_UI_OPERATOR_READY_RUNTIME_APP\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034610_267.json","._staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260701_STAGE3_5_UI_OPERATOR_READY_RUNTIME_APP\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034610_267.json","E:\YOLLA\source-factory-core\_staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260701_STAGE3_5_UI_OPERATOR_READY_RUNTIME_APP\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034610_267.json","WORKER_01__FULL_OUTPUT__20260701_034610_267.json","P0_GPT_BROWSER_BRIDGE",".json","4b0dbccabdc59f58671bcd802e8599d4b4eb2b292fcf14ce9e8265e353d83590","091d86e4ac6def703e53f32fc6b74256877d45983109380b3957c04980f9d36e","False","1199","PASS_JSON_PARSE","","BLOCKED_SHA_MISMATCH"
"D:\SOURCE FACTORY\assembled\20260701_11_STAGE3_WORKER_INSTRUCTION_DISPLAY_FIX_APP\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034610_267.json","._staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260701_11_STAGE3_WORKER_INSTRUCTION_DISPLAY_FIX_APP\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034610_267.json","E:\YOLLA\source-factory-core\_staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260701_11_STAGE3_WORKER_INSTRUCTION_DISPLAY_FIX_APP\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034610_267.json","WORKER_01__FULL_OUTPUT__20260701_034610_267.json","P0_GPT_BROWSER_BRIDGE",".json","4b0dbccabdc59f58671bcd802e8599d4b4eb2b292fcf14ce9e8265e353d83590","091d86e4ac6def703e53f32fc6b74256877d45983109380b3957c04980f9d36e","False","1199","PASS_JSON_PARSE","","BLOCKED_SHA_MISMATCH"
"D:\SOURCE FACTORY\assembled\20260701_10_STAGE3_WORKER_INBOX_RETURN_FIX_APP\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034610_267.json","._staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260701_10_STAGE3_WORKER_INBOX_RETURN_FIX_APP\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034610_267.json","E:\YOLLA\source-factory-core\_staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260701_10_STAGE3_WORKER_INBOX_RETURN_FIX_APP\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034610_267.json","WORKER_01__FULL_OUTPUT__20260701_034610_267.json","P0_GPT_BROWSER_BRIDGE",".json","4b0dbccabdc59f58671bcd802e8599d4b4eb2b292fcf14ce9e8265e353d83590","091d86e4ac6def703e53f32fc6b74256877d45983109380b3957c04980f9d36e","False","1199","PASS_JSON_PARSE","","BLOCKED_SHA_MISMATCH"
"D:\SOURCE FACTORY\assembled\20260701_12_STAGE3_WORKER_RETURN_INPUT_FIX_APP\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034610_267.json","._staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260701_12_STAGE3_WORKER_RETURN_INPUT_FIX_APP\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034610_267.json","E:\YOLLA\source-factory-core\_staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260701_12_STAGE3_WORKER_RETURN_INPUT_FIX_APP\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034610_267.json","WORKER_01__FULL_OUTPUT__20260701_034610_267.json","P0_GPT_BROWSER_BRIDGE",".json","4b0dbccabdc59f58671bcd802e8599d4b4eb2b292fcf14ce9e8265e353d83590","091d86e4ac6def703e53f32fc6b74256877d45983109380b3957c04980f9d36e","False","1199","PASS_JSON_PARSE","","BLOCKED_SHA_MISMATCH"
"D:\SOURCE FACTORY\assembled\20260701_15_STAGE3_WORKER_RETURN_SEND_RESTORE_APP\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034610_267.json","._staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260701_15_STAGE3_WORKER_RETURN_SEND_RESTORE_APP\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034610_267.json","E:\YOLLA\source-factory-core\_staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260701_15_STAGE3_WORKER_RETURN_SEND_RESTORE_APP\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034610_267.json","WORKER_01__FULL_OUTPUT__20260701_034610_267.json","P0_GPT_BROWSER_BRIDGE",".json","4b0dbccabdc59f58671bcd802e8599d4b4eb2b292fcf14ce9e8265e353d83590","091d86e4ac6def703e53f32fc6b74256877d45983109380b3957c04980f9d36e","False","1199","PASS_JSON_PARSE","","BLOCKED_SHA_MISMATCH"
"D:\SOURCE FACTORY\assembled\20260701_13_STAGE3_COMMANDER_RETURN_INBOX_REFRESH_FIX_APP\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034610_267.json","._staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260701_13_STAGE3_COMMANDER_RETURN_INBOX_REFRESH_FIX_APP\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034610_267.json","E:\YOLLA\source-factory-core\_staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260701_13_STAGE3_COMMANDER_RETURN_INBOX_REFRESH_FIX_APP\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034610_267.json","WORKER_01__FULL_OUTPUT__20260701_034610_267.json","P0_GPT_BROWSER_BRIDGE",".json","4b0dbccabdc59f58671bcd802e8599d4b4eb2b292fcf14ce9e8265e353d83590","091d86e4ac6def703e53f32fc6b74256877d45983109380b3957c04980f9d36e","False","1199","PASS_JSON_PARSE","","BLOCKED_SHA_MISMATCH"
"D:\SOURCE FACTORY\assembled\20260701_08_STAGE3_IPC_ORDER_FIX_APP\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034620_549.json","._staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260701_08_STAGE3_IPC_ORDER_FIX_APP\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034620_549.json","E:\YOLLA\source-factory-core\_staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260701_08_STAGE3_IPC_ORDER_FIX_APP\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034620_549.json","WORKER_01__FULL_OUTPUT__20260701_034620_549.json","P0_GPT_BROWSER_BRIDGE",".json","97154e6ee12dd9ee21c21c85b6d6bc6df4202aa900474eee1d843661133eafa0","318e2be9f2985134b42d3c057595c6c4fcc5548205d3e09e1873127d296b6472","False","1199","PASS_JSON_PARSE","","BLOCKED_SHA_MISMATCH"
"D:\SOURCE FACTORY\assembled\20260701_07_STAGE3_RUNTIME_VALIDATED_INTEGRATED_APP\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034620_549.json","._staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260701_07_STAGE3_RUNTIME_VALIDATED_INTEGRATED_APP\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034620_549.json","E:\YOLLA\source-factory-core\_staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260701_07_STAGE3_RUNTIME_VALIDATED_INTEGRATED_APP\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034620_549.json","WORKER_01__FULL_OUTPUT__20260701_034620_549.json","P0_GPT_BROWSER_BRIDGE",".json","97154e6ee12dd9ee21c21c85b6d6bc6df4202aa900474eee1d843661133eafa0","318e2be9f2985134b42d3c057595c6c4fcc5548205d3e09e1873127d296b6472","False","1199","PASS_JSON_PARSE","","BLOCKED_SHA_MISMATCH"
"D:\SOURCE FACTORY\assembled\20260701_12_STAGE3_WORKER_RETURN_INPUT_FIX_APP\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034620_549.json","._staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260701_12_STAGE3_WORKER_RETURN_INPUT_FIX_APP\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034620_549.json","E:\YOLLA\source-factory-core\_staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260701_12_STAGE3_WORKER_RETURN_INPUT_FIX_APP\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034620_549.json","WORKER_01__FULL_OUTPUT__20260701_034620_549.json","P0_GPT_BROWSER_BRIDGE",".json","97154e6ee12dd9ee21c21c85b6d6bc6df4202aa900474eee1d843661133eafa0","318e2be9f2985134b42d3c057595c6c4fcc5548205d3e09e1873127d296b6472","False","1199","PASS_JSON_PARSE","","BLOCKED_SHA_MISMATCH"
"D:\SOURCE FACTORY\assembled\20260701_11_STAGE3_WORKER_INSTRUCTION_DISPLAY_FIX_APP\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034620_549.json","._staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260701_11_STAGE3_WORKER_INSTRUCTION_DISPLAY_FIX_APP\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034620_549.json","E:\YOLLA\source-factory-core\_staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260701_11_STAGE3_WORKER_INSTRUCTION_DISPLAY_FIX_APP\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034620_549.json","WORKER_01__FULL_OUTPUT__20260701_034620_549.json","P0_GPT_BROWSER_BRIDGE",".json","97154e6ee12dd9ee21c21c85b6d6bc6df4202aa900474eee1d843661133eafa0","318e2be9f2985134b42d3c057595c6c4fcc5548205d3e09e1873127d296b6472","False","1199","PASS_JSON_PARSE","","BLOCKED_SHA_MISMATCH"
"D:\SOURCE FACTORY\assembled\20260701_06_STAGE3_WORKER_OUTPUT_SYNTAX_HOTFIX_RUNTIME_APP\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034620_549.json","._staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260701_06_STAGE3_WORKER_OUTPUT_SYNTAX_HOTFIX_RUNTIME_APP\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034620_549.json","E:\YOLLA\source-factory-core\_staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260701_06_STAGE3_WORKER_OUTPUT_SYNTAX_HOTFIX_RUNTIME_APP\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034620_549.json","WORKER_01__FULL_OUTPUT__20260701_034620_549.json","P0_GPT_BROWSER_BRIDGE",".json","97154e6ee12dd9ee21c21c85b6d6bc6df4202aa900474eee1d843661133eafa0","318e2be9f2985134b42d3c057595c6c4fcc5548205d3e09e1873127d296b6472","False","1199","PASS_JSON_PARSE","","BLOCKED_SHA_MISMATCH"
"D:\SOURCE FACTORY\assembled\20260701_03_STAGE2_INTEGRATED\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034620_549.json","._staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260701_03_STAGE2_INTEGRATED\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034620_549.json","E:\YOLLA\source-factory-core\_staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260701_03_STAGE2_INTEGRATED\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034620_549.json","WORKER_01__FULL_OUTPUT__20260701_034620_549.json","P0_GPT_BROWSER_BRIDGE",".json","97154e6ee12dd9ee21c21c85b6d6bc6df4202aa900474eee1d843661133eafa0","318e2be9f2985134b42d3c057595c6c4fcc5548205d3e09e1873127d296b6472","False","1199","PASS_JSON_PARSE","","BLOCKED_SHA_MISMATCH"
"D:\SOURCE FACTORY\assembled\20260701_03_STAGE2_INTEGRATED_backup_before_recreate_20260701_061007\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034620_549.json","._staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260701_03_STAGE2_INTEGRATED_backup_before_recreate_20260701_061007\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034620_549.json","E:\YOLLA\source-factory-core\_staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260701_03_STAGE2_INTEGRATED_backup_before_recreate_20260701_061007\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034620_549.json","WORKER_01__FULL_OUTPUT__20260701_034620_549.json","P0_GPT_BROWSER_BRIDGE",".json","97154e6ee12dd9ee21c21c85b6d6bc6df4202aa900474eee1d843661133eafa0","318e2be9f2985134b42d3c057595c6c4fcc5548205d3e09e1873127d296b6472","False","1199","PASS_JSON_PARSE","","BLOCKED_SHA_MISMATCH"
"D:\SOURCE FACTORY\assembled\20260701_05_STAGE2_RUNTIME_APP\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034620_549.json","._staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260701_05_STAGE2_RUNTIME_APP\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034620_549.json","E:\YOLLA\source-factory-core\_staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260701_05_STAGE2_RUNTIME_APP\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034620_549.json","WORKER_01__FULL_OUTPUT__20260701_034620_549.json","P0_GPT_BROWSER_BRIDGE",".json","97154e6ee12dd9ee21c21c85b6d6bc6df4202aa900474eee1d843661133eafa0","318e2be9f2985134b42d3c057595c6c4fcc5548205d3e09e1873127d296b6472","False","1199","PASS_JSON_PARSE","","BLOCKED_SHA_MISMATCH"
"D:\SOURCE FACTORY\assembled\20260701_01_STAGE1_BROWSER\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034620_549.json","._staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260701_01_STAGE1_BROWSER\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034620_549.json","E:\YOLLA\source-factory-core\_staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260701_01_STAGE1_BROWSER\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034620_549.json","WORKER_01__FULL_OUTPUT__20260701_034620_549.json","P0_GPT_BROWSER_BRIDGE",".json","97154e6ee12dd9ee21c21c85b6d6bc6df4202aa900474eee1d843661133eafa0","318e2be9f2985134b42d3c057595c6c4fcc5548205d3e09e1873127d296b6472","False","1199","PASS_JSON_PARSE","","BLOCKED_SHA_MISMATCH"
"D:\SOURCE FACTORY\assembled\20260701_13_STAGE3_COMMANDER_RETURN_INBOX_REFRESH_FIX_APP\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034620_549.json","._staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260701_13_STAGE3_COMMANDER_RETURN_INBOX_REFRESH_FIX_APP\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034620_549.json","E:\YOLLA\source-factory-core\_staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260701_13_STAGE3_COMMANDER_RETURN_INBOX_REFRESH_FIX_APP\browsers\WORKER_01\raw_outputs\WORKER_01__FULL_OUTPUT__20260701_034620_549.json","WORKER_01__FULL_OUTPUT__20260701_034620_549.json","P0_GPT_BROWSER_BRIDGE",".json","97154e6ee12dd9ee21c21c85b6d6bc6df4202aa900474eee1d843661133eafa0","318e2be9f2985134b42d3c057595c6c4fcc5548205d3e09e1873127d296b6472","False","1199","PASS_JSON_PARSE","","BLOCKED_SHA_MISMATCH"
