"file_name","category","source_staged_path","promoted_path","expected_sha256","copied_sha256","sha_match"
"FULL_OUTPUT.txt","P0_PC_AGENT_ROUTING_CORE","_staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\_COMMANDER_INBOX\20260701\RETURN_20260701_130848309_8c357311\FULL_OUTPUT.txt",".\src_import\p0_core_import_v2_20260731_012550\P0_PC_AGENT_ROUTING_CORE\e3b0c44298fc_FULL_OUTPUT.txt","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","True"
"SOURCE_EXTRACTION_REPORT.md","P0_PC_AGENT_ROUTING_CORE","_staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260701_06_STAGE3_WORKER_OUTPUT_SYNTAX_HOTFIX_RUNTIME_APP\_ASSEMBLY_REPORTS\SOURCE_EXTRACTION_REPORT.md",".\src_import\p0_core_import_v2_20260731_012550\P0_PC_AGENT_ROUTING_CORE\f2822066cec8_SOURCE_EXTRACTION_REPORT.md","f2822066cec8589331342a5727f9f03b24e2c4b52005f3012da743aa17f7b578","f2822066cec8589331342a5727f9f03b24e2c4b52005f3012da743aa17f7b578","True"
"resource_doctor.py","P0_PC_AGENT_ROUTING_CORE","_staging\p0_core_import_20260730_174852\source_files\E\YOLLA\repository\workers\b2\actual_pc_event_automation_e_drive_state_v1\src\yolla_pc_agent\resource_doctor.py",".\src_import\p0_core_import_v2_20260731_012550\P0_PC_AGENT_ROUTING_CORE\91f4d5cee4fb_resource_doctor.py","91f4d5cee4fb08e34a2c75fbb3d41ff8a0b2a583dead63a511283a3b50b15d70","91f4d5cee4fb08e34a2c75fbb3d41ff8a0b2a583dead63a511283a3b50b15d70","True"
"SOURCE_MANIFEST_V2.json","P0_PC_AGENT_ROUTING_CORE","_staging\p0_core_import_20260730_174852\source_files\E\YOLLA\repository\workers\b2\actual_api_db_staging_v1\SOURCE_MANIFEST_V2.json",".\src_import\p0_core_import_v2_20260731_012550\P0_PC_AGENT_ROUTING_CORE\4c5ce5abb207_SOURCE_MANIFEST_V2.json","4c5ce5abb20712204958a06b1831e4aea1f50ca6c564e4f54c14c8ab09024f88","4c5ce5abb20712204958a06b1831e4aea1f50ca6c564e4f54c14c8ab09024f88","True"
"PROHIBITED_ACTION_CHECK.json","P0_PC_AGENT_ROUTING_CORE","_staging\p0_core_import_20260730_174852\source_files\E\YOLLA\repository\workers\b2\next_integration_v1\B1-NEXT-INTEGRATION-V1-20260726-001\PROHIBITED_ACTION_CHECK.json",".\src_import\p0_core_import_v2_20260731_012550\P0_PC_AGENT_ROUTING_CORE\6ebf528f452c_PROHIBITED_ACTION_CHECK.json","6ebf528f452cd82ded9ad3334429e4966152ae11f860d73a320547bc09f9f591","6ebf528f452cd82ded9ad3334429e4966152ae11f860d73a320547bc09f9f591","True"
"promptBuilder.js","P0_PC_AGENT_ROUTING_CORE","_staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\assembled\20260701_06_STAGE3_WORKER_OUTPUT_SYNTAX_HOTFIX_RUNTIME_APP\src\core\promptBuilder.js",".\src_import\p0_core_import_v2_20260731_012550\P0_PC_AGENT_ROUTING_CORE\b9cd9a2895d0_promptBuilder.js","b9cd9a2895d0a6fc70172875bba25659a59e11753a95b71ff9ab9445db8e08de","b9cd9a2895d0a6fc70172875bba25659a59e11753a95b71ff9ab9445db8e08de","True"
"README.md","P0_PC_AGENT_ROUTING_CORE","_staging\p0_core_import_20260730_174852\source_files\E\YOLLA\repository\out\YOLLA_W08_W09_W10_PARALLEL_WORKER_PACKAGE\YOLLA_W08_W09_W10_PARALLEL_WORKER_PACKAGE\README.md",".\src_import\p0_core_import_v2_20260731_012550\P0_PC_AGENT_ROUTING_CORE\5643acd1a7c0_README.md","5643acd1a7c00031459720b717cba6eb660293a7cb9c7f6c815091f4b90a8897","5643acd1a7c00031459720b717cba6eb660293a7cb9c7f6c815091f4b90a8897","True"
"00_READ_ME_FIRST_COMMANDER_REPORT.md","P0_PC_AGENT_ROUTING_CORE","_staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\_COMMANDER_REPORTS\COMMANDER_REPORT_PACKAGE_20260701_061900\00_READ_ME_FIRST_COMMANDER_REPORT.md",".\src_import\p0_core_import_v2_20260731_012550\P0_PC_AGENT_ROUTING_CORE\9c67bf3c2567_00_READ_ME_FIRST_COMMANDER_REPORT.md","9c67bf3c25676fd5cad053259832bbeea28f1091753da939d5b22bf3f8ed4554","9c67bf3c25676fd5cad053259832bbeea28f1091753da939d5b22bf3f8ed4554","True"
"00_READ_ME_FIRST_COMMANDER_REPORT.md","P0_PC_AGENT_ROUTING_CORE","_staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\_COMMANDER_REPORTS\COMMANDER_REPORT_PACKAGE_20260701_063010\00_READ_ME_FIRST_COMMANDER_REPORT.md",".\src_import\p0_core_import_v2_20260731_012550\P0_PC_AGENT_ROUTING_CORE\5dd1c0494622_00_READ_ME_FIRST_COMMANDER_REPORT.md","5dd1c04946229fbb0b06f90d84466c5e1548aa739cdf0a4d8fde67aef1b17b8e","5dd1c04946229fbb0b06f90d84466c5e1548aa739cdf0a4d8fde67aef1b17b8e","True"
"00_READ_ME_FIRST_COMMANDER_REPORT.md","P0_PC_AGENT_ROUTING_CORE","_staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\_COMMANDER_REPORTS\COMMANDER_REPORT_PACKAGE_20260701_235518\00_READ_ME_FIRST_COMMANDER_REPORT.md",".\src_import\p0_core_import_v2_20260731_012550\P0_PC_AGENT_ROUTING_CORE\45fb4a947f46_00_READ_ME_FIRST_COMMANDER_REPORT.md","45fb4a947f46b5326468375126d63d41ae3d4e638d58154f084fb424e318b8ff","45fb4a947f46b5326468375126d63d41ae3d4e638d58154f084fb424e318b8ff","True"
"00_READ_ME_FIRST_COMMANDER_REPORT.md","P0_PC_AGENT_ROUTING_CORE","_staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\_COMMANDER_REPORTS\COMMANDER_REPORT_PACKAGE_20260701_160640\00_READ_ME_FIRST_COMMANDER_REPORT.md",".\src_import\p0_core_import_v2_20260731_012550\P0_PC_AGENT_ROUTING_CORE\ea1dfadcb1eb_00_READ_ME_FIRST_COMMANDER_REPORT.md","ea1dfadcb1eb22ffc48dcfb21ef1ea51725050a5e7499019b90ce511c005b61d","ea1dfadcb1eb22ffc48dcfb21ef1ea51725050a5e7499019b90ce511c005b61d","True"
"00_READ_ME_FIRST_COMMANDER_REPORT.md","P0_PC_AGENT_ROUTING_CORE","_staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\_COMMANDER_REPORTS\COMMANDER_REPORT_PACKAGE_20260702_001229\00_READ_ME_FIRST_COMMANDER_REPORT.md",".\src_import\p0_core_import_v2_20260731_012550\P0_PC_AGENT_ROUTING_CORE\0145e91360a7_00_READ_ME_FIRST_COMMANDER_REPORT.md","0145e91360a71867facc1c9826d5e24ecd669e5a2cd342f25061f63bfe0147c0","0145e91360a71867facc1c9826d5e24ecd669e5a2cd342f25061f63bfe0147c0","True"
"B2_PC_CONNECTION_GATE_V1.json","P0_PC_AGENT_ROUTING_CORE","_staging\p0_core_import_20260730_174852\source_files\E\YOLLA\repository\workers\b2\actual_pc_event_automation_e_drive_state_v1\evidence\B2_PC_CONNECTION_GATE_V1.json",".\src_import\p0_core_import_v2_20260731_012550\P0_PC_AGENT_ROUTING_CORE\6b98aea75304_B2_PC_CONNECTION_GATE_V1.json","6b98aea753045af0d067b8cd9cd4558c38fad670ec2897568e9005f3a5d43dfe","6b98aea753045af0d067b8cd9cd4558c38fad670ec2897568e9005f3a5d43dfe","True"
"B2_USER_ACTION_COMMAND_CORRECTION_V1.json","P0_PC_AGENT_ROUTING_CORE","_staging\p0_core_import_20260730_174852\source_files\E\YOLLA\repository\workers\b2\actual_pc_event_automation_e_drive_state_v1\evidence\B2_USER_ACTION_COMMAND_CORRECTION_V1.json",".\src_import\p0_core_import_v2_20260731_012550\P0_PC_AGENT_ROUTING_CORE\ea37f9b1bf9f_B2_USER_ACTION_COMMAND_CORRECTION_V1.json","ea37f9b1bf9fc8037c92cdf25f4ea2f44c3b885a179263890d54d2f3b9fa1c03","ea37f9b1bf9fc8037c92cdf25f4ea2f44c3b885a179263890d54d2f3b9fa1c03","True"
"00_READ_ME_FIRST_COMMANDER_REPORT.md","P0_PC_AGENT_ROUTING_CORE","_staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\_COMMANDER_REPORTS\COMMANDER_REPORT_PACKAGE_20260701_062302\00_READ_ME_FIRST_COMMANDER_REPORT.md",".\src_import\p0_core_import_v2_20260731_012550\P0_PC_AGENT_ROUTING_CORE\5ab04bdb4350_00_READ_ME_FIRST_COMMANDER_REPORT.md","5ab04bdb4350ca57012bc712cccabf01fc48b7fa8aca51b2655d71d318a2ea57","5ab04bdb4350ca57012bc712cccabf01fc48b7fa8aca51b2655d71d318a2ea57","True"
"B1-WAKE-TARGET-PC-ACCESS-AVAILABLE-20260728-001.json","P0_PC_AGENT_ROUTING_CORE","_staging\p0_core_import_20260730_174852\source_files\E\YOLLA\repository\COMMAND_CENTER\AUTOMATION\V1\COMMANDER_WAKE_QUEUE\PENDING\B1-WAKE-TARGET-PC-ACCESS-AVAILABLE-20260728-001.json",".\src_import\p0_core_import_v2_20260731_012550\P0_PC_AGENT_ROUTING_CORE\831f5e3580d1_B1-WAKE-TARGET-PC-ACCESS-AVAILABLE-20260728-001.json","831f5e3580d1d11d31a621ac29d07b1e3ba391f1d0f4295947470cb6d897b65a","831f5e3580d1d11d31a621ac29d07b1e3ba391f1d0f4295947470cb6d897b65a","True"
"00_READ_ME_FIRST_COMMANDER_REPORT.md","P0_PC_AGENT_ROUTING_CORE","_staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\_COMMANDER_REPORTS\COMMANDER_REPORT_PACKAGE_20260701_035338\00_READ_ME_FIRST_COMMANDER_REPORT.md",".\src_import\p0_core_import_v2_20260731_012550\P0_PC_AGENT_ROUTING_CORE\bd7111759f82_00_READ_ME_FIRST_COMMANDER_REPORT.md","bd7111759f82fe01ad4618aaa3c77687f4a78a4a8689f18289e607feab458246","bd7111759f82fe01ad4618aaa3c77687f4a78a4a8689f18289e607feab458246","True"
"B2_USER_ACTION_REVISION_5_RECEIPT_V1.json","P0_PC_AGENT_ROUTING_CORE","_staging\p0_core_import_20260730_174852\source_files\E\YOLLA\repository\workers\b2\actual_pc_event_automation_e_drive_state_v1\evidence\B2_USER_ACTION_REVISION_5_RECEIPT_V1.json",".\src_import\p0_core_import_v2_20260731_012550\P0_PC_AGENT_ROUTING_CORE\6c91a5417fd4_B2_USER_ACTION_REVISION_5_RECEIPT_V1.json","6c91a5417fd461257f07431bc3761c90413cb38ffb2c858191a842647c33547f","6c91a5417fd461257f07431bc3761c90413cb38ffb2c858191a842647c33547f","True"
"event_consumption_store.py","P0_PC_AGENT_ROUTING_CORE","_staging\p0_core_import_20260730_174852\source_files\E\YOLLA\repository\workers\b2\actual_pc_event_automation_e_drive_state_v1\src\yolla_pc_agent\event_consumption_store.py",".\src_import\p0_core_import_v2_20260731_012550\P0_PC_AGENT_ROUTING_CORE\6ae1df3747b0_event_consumption_store.py","6ae1df3747b0bf3611fc0bbf904be1ea2033bef415a33e4ec0f4a4cd99207a73","6ae1df3747b0bf3611fc0bbf904be1ea2033bef415a33e4ec0f4a4cd99207a73","True"
"FILE_INDEX.csv","P0_PC_AGENT_ROUTING_CORE","_staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\_COMMANDER_REPORTS\COMMANDER_REPORT_PACKAGE_20260702_001229\05_STRUCTURE\FILE_INDEX.csv",".\src_import\p0_core_import_v2_20260731_012550\P0_PC_AGENT_ROUTING_CORE\98b284eda755_FILE_INDEX.csv","98b284eda7554d6a4a2a0d4b176a9465e57ec28e86034460be082e894490460d","98b284eda7554d6a4a2a0d4b176a9465e57ec28e86034460be082e894490460d","True"
"B2_W12_PREFINAL_VALIDATOR.py","P0_PC_AGENT_ROUTING_CORE","_staging\p0_core_import_20260730_174852\source_files\E\YOLLA\repository\workers\b2\actual_api_db_staging_v1\B2_W12_PREFINAL_VALIDATOR.py",".\src_import\p0_core_import_v2_20260731_012550\P0_PC_AGENT_ROUTING_CORE\371b0480110f_B2_W12_PREFINAL_VALIDATOR.py","371b0480110f4f5766202bdaabf2134617b5dcf1b03c3fa7a59501a14d033792","371b0480110f4f5766202bdaabf2134617b5dcf1b03c3fa7a59501a14d033792","True"
"COMMANDER_REPORT_PACKAGE_MANIFEST.json","P0_PC_AGENT_ROUTING_CORE","_staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\_COMMANDER_REPORTS\COMMANDER_REPORT_PACKAGE_20260701_160640\COMMANDER_REPORT_PACKAGE_MANIFEST.json",".\src_import\p0_core_import_v2_20260731_012550\P0_PC_AGENT_ROUTING_CORE\695bc0d32e09_COMMANDER_REPORT_PACKAGE_MANIFEST.json","695bc0d32e09afe548022c424a69d8324072639392857d179355353e989e8680","695bc0d32e09afe548022c424a69d8324072639392857d179355353e989e8680","True"
"FILE_INDEX.csv","P0_PC_AGENT_ROUTING_CORE","_staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\_COMMANDER_REPORTS\COMMANDER_REPORT_PACKAGE_20260701_235518\05_STRUCTURE\FILE_INDEX.csv",".\src_import\p0_core_import_v2_20260731_012550\P0_PC_AGENT_ROUTING_CORE\a0b8f14ca9c2_FILE_INDEX.csv","a0b8f14ca9c286ffad294a4a0eed58affef591247beda88c498cee3828de3998","a0b8f14ca9c286ffad294a4a0eed58affef591247beda88c498cee3828de3998","True"
"FILE_INDEX.json","P0_PC_AGENT_ROUTING_CORE","_staging\p0_core_import_20260730_174852\source_files\D\SOURCE_FACTORY\_COMMANDER_REPORTS\COMMANDER_REPORT_PACKAGE_20260701_005729\05_STRUCTURE\FILE_INDEX.json",".\src_import\p0_core_import_v2_20260731_012550\P0_PC_AGENT_ROUTING_CORE\5b836df1aa46_FILE_INDEX.json","5b836df1aa46f191d7250d0d7e59e440aa652ff87b30e587f618305cdc5f9cd7","5b836df1aa46f191d7250d0d7e59e440aa652ff87b30e587f618305cdc5f9cd7","True"
